Text,CaptionType,DocumentId,PageNumber,Popularity,Score
Part II. Installation,Heading,DXEERFAAAAAAAAAA,220,2.123142251,1.41661555494865
ARTICLE 370 Cablebus,Title,DXEERFAAAAAAAAAA,220,2.123142251,1.41661555494865
ARTICLE 626 Electrified Truck Parking Spaces,Title,DXEERFAAAAAAAAAA,518,2.123142251,1.41661555494865
626.4 General Requirements.,Heading,DXEERFAAAAAAAAAA,518,2.123142251,1.41661555494865
626.2 Definitions.,Heading,DXEERFAAAAAAAAAA,518,2.123142251,1.41661555494865
"376.56 Splices, Taps, and Power Distribution Blocks.",Heading,DXEERFAAAAAAAAAA,224,2.123142251,1.41661555494865
Part I. General,Heading,DXEERFAAAAAAAAAA,518,2.123142251,1.41661555494865
625.102 Construction.,Heading,DXEERFAAAAAAAAAA,517,2.123142251,1.41661555494865
Part IV. Wireless Power Transfer Equipment,Heading,DXEERFAAAAAAAAAA,517,2.123142251,1.41661555494865
(volts)(amperes),Title,DXEERFAAAAAAAAAA,516,2.123142251,1.41661555494865
"Table 625.52(B)(1)(b)  ,",TableCap,DXEERFAAAAAAAAAA,516,2.123142251,1.41661555494865
"Table 625.52(B)(1)(a) or Table 625.52(B)(1)(b),  Table",TableCap,DXEERFAAAAAAAAAA,516,2.123142251,1.41661555494865
Branch- Circuit Ampere Rating DC ≥ 50 V,TableCap,DXEERFAAAAAAAAAA,516,2.123142251,1.41661555494865
Table 625.52(B)(1)(a) Minimum Ventilation Required in Cubic Meters per Minute (m3/min) for Each of the Total Number of Electric Vehicles That Can Be Charged at One Time,TableCap,DXEERFAAAAAAAAAA,516,2.123142251,1.41661555494865
Part I. General,Heading,DXEERFAAAAAAAAAA,209,2.123142251,1.41661555494865
354.100 Construction.,Heading,DXEERFAAAAAAAAAA,209,2.123142251,1.41661555494865
Part III. Construction Specifications,Heading,DXEERFAAAAAAAAAA,209,2.123142251,1.41661555494865
Table 430.12(C)(2) Usable Volumes — Fixed Terminals,TableCap,DXEERFAAAAAAAAAA,304,2.123142251,1.41661555494865
Table 625.52(B)(1)(b) Minimum Ventilation Required in Cubic Feet per Minute (cfm) for Each of the Total Number of Electric Vehicles That Can Be Charged at One Time,TableCap,DXEERFAAAAAAAAAA,517,2.123142251,1.41661555494865
Commercial garages,FigureCap,DXEERFAAAAAAAAAA,239,2.123142251,1.41661555494865
N,Heading,DXEERFAAAAAAAAAA,548,2.123142251,1.41661555494865
compressed refractory mineral insulation and enclosed in a liquidtight and gastight continuous copper or alloy steel sheath.,Title,DXEERFAAAAAAAAAA,193,2.123142251,1.41661555494865
INFORMATIVE ANNEX B,Title,DXEERFAAAAAAAAAA,706,2.123142251,1.41661555494865
440.35 Multimotor and Combination-Load Equipment. The,Title,DXEERFAAAAAAAAAA,331,2.123142251,1.41661555494865
Part V. Controllers for Motor-Compressors,Heading,DXEERFAAAAAAAAAA,331,2.123142251,1.41661555494865
Part VI. Motor-Compressor and Branch-Circuit Overload Protection,Heading,DXEERFAAAAAAAAAA,331,2.123142251,1.41661555494865
Table 506.9(C)(2)(3) Types of Protection Designation,TableCap,DXEERFAAAAAAAAAA,393,2.123142251,1.41661555494865
(C) Marking.,Heading,DXEERFAAAAAAAAAA,392,2.123142251,1.41661555494865
506.9 Equipment Requirements.,Heading,DXEERFAAAAAAAAAA,392,2.123142251,1.41661555494865
440.52 Application and Selection.,Heading,DXEERFAAAAAAAAAA,331,2.123142251,1.41661555494865
Table 408.56 Minimum Spacings Between Bare Metal Parts,TableCap,DXEERFAAAAAAAAAA,268,2.123142251,1.41661555494865
N,Title,DXEERFAAAAAAAAAA,388,2.123142251,1.41661555494865
505.18 Conductors and Conductor Insulation.,Heading,DXEERFAAAAAAAAAA,388,2.123142251,1.41661555494865
Cords,Heading,DXEERFAAAAAAAAAA,387,2.123142251,1.41661555494865
"505.17 Flexible Cables,  and Connections.",Heading,DXEERFAAAAAAAAAA,387,2.123142251,1.41661555494865
(E) Drainage.,Heading,DXEERFAAAAAAAAAA,387,2.123142251,1.41661555494865
Part I. General,Heading,DXEERFAAAAAAAAAA,268,2.123142251,1.41661555494865
Part II. Installation,Heading,DXEERFAAAAAAAAAA,268,2.123142251,1.41661555494865
409.21 Overcurrent Protection.,Heading,DXEERFAAAAAAAAAA,268,2.123142251,1.41661555494865
ARTICLE 409 Industrial Control Panels,Title,DXEERFAAAAAAAAAA,268,2.123142251,1.41661555494865
440.55 Cord-  and  Attachment-Plug-Connected  Motor- Compressors and Equipment on 15- or 20-Ampere Branch,Heading,DXEERFAAAAAAAAAA,332,2.123142251,1.41661555494865
(B) Attachment Plug and Receptacle or Cord Connector,Heading,DXEERFAAAAAAAAAA,332,2.123142251,1.41661555494865
Part VII. Provisions for Room Air Conditioners,Heading,DXEERFAAAAAAAAAA,332,2.123142251,1.41661555494865
ARTICLE 445 Generators,Title,DXEERFAAAAAAAAAA,332,2.123142251,1.41661555494865
"Table B.310.15(B)(2)(5) Ampacities of Single Insulated Conductors, Rated 0  2000 Volts, in Nonmagnetic Underground Electrical Ducts (One Conductor per Electrical Duct), Based on Ambient Earth Temperature of 20°C (68°F), Electrical Duct Arrangement in Accordance with Figure B.310.15(B)(2)(2), Conductor Temperature 75°C (167°F)",TableCap,DXEERFAAAAAAAAAA,705,2.123142251,1.41661555494865
"Table B.310.15(B)(2)(6) Ampacities of Three Insulated Conductors, Rated 0  2000 Volts, Within an Overall Covering (Three-Conductor Cable) in Underground Electrical Ducts (One Cable per Electrical Duct) Based on Ambient Earth Temperature of 20°C (68°F), Electrical Duct Arrangement in Accordance with Figure B.310.15(B)(2)(2), Conductor Temperature 75°C (167°F)",TableCap,DXEERFAAAAAAAAAA,706,2.123142251,1.41661555494865
INFORMATIVE ANNEX B,Title,DXEERFAAAAAAAAAA,705,2.123142251,1.41661555494865
Correction Factors,TableCap,DXEERFAAAAAAAAAA,706,2.123142251,1.41661555494865
"Table B.310.15(B)(2)(7) Ampacities of Three Single Insulated Conductors, Rated 0 Through 2000 Volts, in Underground Electrical Ducts (Three Conductors per Electrical Duct) Based on Ambient Earth Temperature of 20°C (68°F), Electrical Duct Arrangement in Accordance with Figure B.310.15(B)(2)(2), Conductor Temperature 75°C (167°F)",TableCap,DXEERFAAAAAAAAAA,707,2.123142251,1.41661555494865
ARTICLE 402 Fixture Wires,Title,DXEERFAAAAAAAAAA,254,2.123142251,1.41661555494865
Table 810.16(A) Size of Receiving Station Outdoor Antenna Conductors,TableCap,DXEERFAAAAAAAAAA,656,2.123142251,1.41661555494865
810.20 Antenna Discharge Units — Receiving Stations.,Heading,DXEERFAAAAAAAAAA,656,2.123142251,1.41661555494865
Table 310.104(A)  Continued Trade Name,TableCap,DXEERFAAAAAAAAAA,170,2.123142251,1.41661555494865
ARTICLE 310 — CONDUCTORS FOR GENERAL WIRING,Title,DXEERFAAAAAAAAAA,170,2.123142251,1.41661555494865
Table 430.5 Other Articles,TableCap,DXEERFAAAAAAAAAA,301,2.123142251,1.41661555494865
430.7 Marking on Motors and Multimotor Equipment.,Heading,DXEERFAAAAAAAAAA,301,2.123142251,1.41661555494865
necessary. Motors built for low speeds (less than 1200 RPM) or,Title,DXEERFAAAAAAAAAA,301,2.123142251,1.41661555494865
Table 5 Dimensions of Insulated Conductors and Fixture Wires,TableCap,DXEERFAAAAAAAAAA,687,2.123142251,1.41661555494865
Table 515.3 Electrical Area Classifications,TableCap,DXEERFAAAAAAAAAA,407,2.123142251,1.41661555494865
Table 230.51(C) Supports,TableCap,DXEERFAAAAAAAAAA,91,2.123142251,1.41661555494865
230.54 Overhead Service Locations.,Heading,DXEERFAAAAAAAAAA,91,2.123142251,1.41661555494865
514.4 Wiring and Equipment Installed in Class I Locations.,Heading,DXEERFAAAAAAAAAA,405,2.123142251,1.41661555494865
Table 514.3(B)(2) shall be used to delineate and classify areas for the purpose of installation of electrical wiring and electrical utilization equipment.,TableCap,DXEERFAAAAAAAAAA,405,2.123142251,1.41661555494865
"Informational Note: The relevant distances are given in Section 8.4 of NFPA 52-2013, Vehicular Gaseous Fuel Systems Code.",Title,DXEERFAAAAAAAAAA,405,2.123142251,1.41661555494865
(3) Fuel Storage.,Heading,DXEERFAAAAAAAAAA,405,2.123142251,1.41661555494865
"Tank, Aboveground",Heading,DXEERFAAAAAAAAAA,403,2.123142251,1.41661555494865
Table 514.3(B)(1) Class I Locations — Motor Fuel Dispensing Facilities,TableCap,DXEERFAAAAAAAAAA,403,2.123142251,1.41661555494865
ARTICLE 514 — MOTOR FUEL DISPENSING FACILITIES,Title,DXEERFAAAAAAAAAA,403,2.123142251,1.41661555494865
230.52 Individual Conductors Entering Buildings or Other,Heading,DXEERFAAAAAAAAAA,91,2.123142251,1.41661555494865
230.50 Protection Against Physical Damage.,Heading,DXEERFAAAAAAAAAA,91,2.123142251,1.41661555494865
labels shall be located so as to be visible after installation with a,Title,DXEERFAAAAAAAAAA,91,2.123142251,1.41661555494865
Correction Factors,TableCap,DXEERFAAAAAAAAAA,707,2.123142251,1.41661555494865
INFORMATIVE ANNEX B,Title,DXEERFAAAAAAAAAA,707,2.123142251,1.41661555494865
400.31 Construction.,Heading,DXEERFAAAAAAAAAA,254,2.123142251,1.41661555494865
225.56 Inspections and Tests.,Heading,DXEERFAAAAAAAAAA,86,2.123142251,1.41661555494865
"Table 225.60 Clearances over Roadways, Walkways, Rail, Water, and Open Land",TableCap,DXEERFAAAAAAAAAA,86,2.123142251,1.41661555494865
Part V. Electric Space-Heating Cables,Heading,DXEERFAAAAAAAAAA,285,2.123142251,1.41661555494865
424.35 Marking of Heating Cables. Each unit shall be marked,Heading,DXEERFAAAAAAAAAA,285,2.123142251,1.41661555494865
Part IV. Marking of Heating Equipment,Heading,DXEERFAAAAAAAAAA,293,2.123142251,1.41661555494865
(G) Power Source. The power source for circuits intended to provide power over communications cables to remote equip‐ ment shall be limited in accordance with Table 11(B) in Chap‐ ter 9 for voltage sources up to 60 V dc and be listed as specified in either of the following:,Title,DXEERFAAAAAAAAAA,681,2.123142251,1.41661555494865
"than 100 percent of the nameplate rating of the heater, provi‐ ded all of the following conditions are met:",Title,DXEERFAAAAAAAAAA,293,2.123142251,1.41661555494865
Part VII. Resistance-Type Boilers,Heading,DXEERFAAAAAAAAAA,288,2.123142251,1.41661555494865
424.72 Overcurrent Protection.,Heading,DXEERFAAAAAAAAAA,288,2.123142251,1.41661555494865
424.74 Overpressure Limit Control. Each boiler designed so,Heading,DXEERFAAAAAAAAAA,288,2.123142251,1.41661555494865
Part VIII. Electrode-Type Boilers,Heading,DXEERFAAAAAAAAAA,288,2.123142251,1.41661555494865
[See Table 310.104(C).],TableCap,DXEERFAAAAAAAAAA,163,2.123142251,1.41661555494865
Table 310.60(C)(76) Ampacities of an Insulated Three- Conductor Aluminum Cable in Isolated Conduit in Air Based on Conductor Temperatures of 90°C (194°F) and 105°C (221°F) and Ambient Air Temperature of 40°C (104°F)*,TableCap,DXEERFAAAAAAAAAA,163,2.123142251,1.41661555494865
Table 310.60(C)(75) Ampacities of an Insulated Three- Conductor Copper Cable in Isolated Conduit in Air Based on Conductor Temperatures of 90°C (194°F) and 105°C (221°F) and Ambient Air Temperature of 40°C (104°F)*,TableCap,DXEERFAAAAAAAAAA,163,2.123142251,1.41661555494865
ARTICLE 310 — CONDUCTORS FOR GENERAL WIRING,Title,DXEERFAAAAAAAAAA,163,2.123142251,1.41661555494865
490.51 General.,Heading,DXEERFAAAAAAAAAA,350,2.123142251,1.41661555494865
Part IV. Mobile and Portable Equipment,Heading,DXEERFAAAAAAAAAA,350,2.123142251,1.41661555494865
490.46 Circuit Breaker Locking. Circuit breakers shall be,Heading,DXEERFAAAAAAAAAA,350,2.123142251,1.41661555494865
"Type: RHH*, RHW*, RHW-2*, THHN, THHW, THW, THW-2, TFN, TFFN, THWN, THWN-2, XF, XFF",TableCap,DXEERFAAAAAAAAAA,687,2.123142251,1.41661555494865
490.45 Circuit Breakers — Interlocks.,Heading,DXEERFAAAAAAAAAA,350,2.123142251,1.41661555494865
Part III. Control and Protection of Fixed Industrial Process Heating Equipment,Heading,DXEERFAAAAAAAAAA,292,2.123142251,1.41661555494865
425.22,Heading,DXEERFAAAAAAAAAA,292,2.123142251,1.41661555494865
Diagrams,Heading,DXEERFAAAAAAAAAA,836,2.123142251,1.41661555494865
"Fig. 516.18, Figs. 516.29(a) through (d), Figs. 516.35",FigureCap,DXEERFAAAAAAAAAA,836,2.123142251,1.41661555494865
TABLES,Title,DXEERFAAAAAAAAAA,687,2.123142251,1.41661555494865
424.28 Nameplate.,Heading,DXEERFAAAAAAAAAA,285,2.123142251,1.41661555494865
ARTICLE 394 Concealed Knob-and-Tube Wiring,Title,DXEERFAAAAAAAAAA,239,2.123142251,1.41661555494865
Part IV. Marking of Heating Equipment,Heading,DXEERFAAAAAAAAAA,285,2.123142251,1.41661555494865
(A) Serving as Both Controllers and Disconnecting Means.,Heading,DXEERFAAAAAAAAAA,285,2.123142251,1.41661555494865
225.61 Clearances over Buildings and Other Structures.,Heading,DXEERFAAAAAAAAAA,86,2.123142251,1.41661555494865
840.3 Other Articles.,Heading,DXEERFAAAAAAAAAA,678,2.123142251,1.41661555494865
Informative Annex B Application Information for Ampacity Calculation,Title,DXEERFAAAAAAAAAA,701,2.123142251,1.41661555494865
"Demand factor, see also Loads",Heading,DXEERFAAAAAAAAAA,836,2.123142251,1.41661555494865
ARTICLE 503 Class III Locations,Title,DXEERFAAAAAAAAAA,372,2.123142251,1.41661555494865
Part II. Wiring,Heading,DXEERFAAAAAAAAAA,372,2.123142251,1.41661555494865
Part I. General,Heading,DXEERFAAAAAAAAAA,372,2.123142251,1.41661555494865
425.72 Overcurrent Protection.,Heading,DXEERFAAAAAAAAAA,293,2.123142251,1.41661555494865
Part VI. Fixed Industrial Process Resistance-Type Boilers,Heading,DXEERFAAAAAAAAAA,293,2.123142251,1.41661555494865
Part V. Fixed Industrial Process Duct Heaters,Heading,DXEERFAAAAAAAAAA,293,2.123142251,1.41661555494865
Exception: A listed in-sink waste disposer distinctly marked to identify it as protected by a system of double,Title,DXEERFAAAAAAAAAA,281,2.123142251,1.41661555494865
422.17 Protection of Combustible Material. Each electrically,Heading,DXEERFAAAAAAAAAA,281,2.123142251,1.41661555494865
Part III. Disconnecting Means,Heading,DXEERFAAAAAAAAAA,281,2.123142251,1.41661555494865
422.33 Disconnection of Cord-and-Plug-Connected Appliances.,Heading,DXEERFAAAAAAAAAA,282,2.123142251,1.41661555494865
425.45 Concealed Fixed Industrial Heating Equipment —,Heading,DXEERFAAAAAAAAAA,293,2.123142251,1.41661555494865
425.29 Marking of Heating Elements. All heating elements,Heading,DXEERFAAAAAAAAAA,293,2.123142251,1.41661555494865
Part IV. Construction,Heading,DXEERFAAAAAAAAAA,282,2.123142251,1.41661555494865
425.28 Nameplate.,Heading,DXEERFAAAAAAAAAA,293,2.123142251,1.41661555494865
422.41 Cord-and Plug-Connected Appliances Subject to,Heading,DXEERFAAAAAAAAAA,282,2.123142251,1.41661555494865
422.43 Flexible Cords.,Heading,DXEERFAAAAAAAAAA,282,2.123142251,1.41661555494865
422.44 Cord-and Plug-Connected Immersion Heaters. Elec‐,Heading,DXEERFAAAAAAAAAA,282,2.123142251,1.41661555494865
"servicing of the fixed heater, shall be permitted as the other disconnecting means.",Title,DXEERFAAAAAAAAAA,285,2.123142251,1.41661555494865
424.20 Thermostatically Controlled Switching Devices.,Heading,DXEERFAAAAAAAAAA,285,2.123142251,1.41661555494865
424.22 Overcurrent Protection.,Heading,DXEERFAAAAAAAAAA,285,2.123142251,1.41661555494865
"Part III. Portable Cables Over 600 Volts, Nominal",Heading,DXEERFAAAAAAAAAA,254,2.123142251,1.41661555494865
"Electrostatic equipment, spraying and detearing",Title,DXEERFAAAAAAAAAA,839,2.123142251,1.41661555494865
Alternates,Heading,DXEERFAAAAAAAAAA,25,2.123142251,1.41661555494865
760.127 Wiring Methods on Supply Side of the PLFA Power,Heading,DXEERFAAAAAAAAAA,626,2.123142251,1.41661555494865
760.130 Wiring Methods and Materials on Load Side of the,Heading,DXEERFAAAAAAAAAA,626,2.123142251,1.41661555494865
225.52 Disconnecting Means.,Heading,DXEERFAAAAAAAAAA,85,2.123142251,1.41661555494865
(2) Branch-Circuit Overcurrent Protective Device. Conduc‐,Heading,DXEERFAAAAAAAAAA,314,2.123142251,1.41661555494865
Table 680.9(A) Overhead Conductor Clearances Clearance Parameters,TableCap,DXEERFAAAAAAAAAA,548,2.123142251,1.41661555494865
430.73 Protection of Conductors from Physical Damage.,Heading,DXEERFAAAAAAAAAA,314,2.123142251,1.41661555494865
ARTICLE 324 Flat Conductor Cable: Type FCC,Title,DXEERFAAAAAAAAAA,187,2.123142251,1.41661555494865
430.74 Electrical Arrangement of Control Circuits. Where,Heading,DXEERFAAAAAAAAAA,314,2.123142251,1.41661555494865
430.75 Disconnection.,Heading,DXEERFAAAAAAAAAA,314,2.123142251,1.41661555494865
Table 430.72(B) Maximum Rating of Overcurrent Protective Device in Amperes,TableCap,DXEERFAAAAAAAAAA,314,2.123142251,1.41661555494865
225.39 Rating of Disconnect. The feeder or branch-circuit,Heading,DXEERFAAAAAAAAAA,85,2.123142251,1.41661555494865
(G) Fire Alarm Circuit Integrity (CI) Cable or Electrical Circuit,Heading,DXEERFAAAAAAAAAA,632,2.123142251,1.41661555494865
Table 760.179(I) Cable Markings,TableCap,DXEERFAAAAAAAAAA,632,2.123142251,1.41661555494865
324.2 Definitions.,Heading,DXEERFAAAAAAAAAA,187,2.123142251,1.41661555494865
400.23 Equipment Grounding Conductor Identification. A,Heading,DXEERFAAAAAAAAAA,254,2.123142251,1.41661555494865
Table 520.44(C)(3). Maximum Table 520.44(C)(3) shall,TableCap,DXEERFAAAAAAAAAA,442,2.123142251,1.41661555494865
Table 520.44(C)(3)(a),TableCap,DXEERFAAAAAAAAAA,442,2.123142251,1.41661555494865
table:,TableCap,DXEERFAAAAAAAAAA,442,2.123142251,1.41661555494865
Table 520.44(C)(3) Ampacity of Listed Extra-Hard-Usage Cords and Cables with Temperature Ratings of 75°C (167°F) and 90°C (194°F)* [Based on Ambient Temperature of 30°C (86°F)],TableCap,DXEERFAAAAAAAAAA,442,2.123142251,1.41661555494865
"520.44 Borders, Proscenium Sidelights, Drop Boxes, and Connector Strips.",Heading,DXEERFAAAAAAAAAA,442,2.123142251,1.41661555494865
Part I. General,Heading,DXEERFAAAAAAAAAA,187,2.123142251,1.41661555494865
Part III. Construction,Heading,DXEERFAAAAAAAAAA,187,2.123142251,1.41661555494865
322.56 Splices and Taps.,Heading,DXEERFAAAAAAAAAA,187,2.123142251,1.41661555494865
322.40 Boxes and Fittings.,Heading,DXEERFAAAAAAAAAA,187,2.123142251,1.41661555494865
"322.30 Securing and Supporting. The flat cable assemblies shall be supported by means of their special design features, within the surface metal raceways.",FigureCap,DXEERFAAAAAAAAAA,187,2.123142251,1.41661555494865
(2) Other Spaces Used for Environmental Air,Heading,DXEERFAAAAAAAAAA,626,2.123142251,1.41661555494865
(1) Ducts,Heading,DXEERFAAAAAAAAAA,626,2.123142251,1.41661555494865
-K-,Heading,DXEERFAAAAAAAAAA,852,2.123142251,1.41661555494865
Kitchen,Heading,DXEERFAAAAAAAAAA,852,2.123142251,1.41661555494865
Table 430.12(C)(1) Terminal Spacings — Fixed Terminals,TableCap,DXEERFAAAAAAAAAA,304,2.123142251,1.41661555494865
430.14 Location of Motors.,Heading,DXEERFAAAAAAAAAA,304,2.123142251,1.41661555494865
Table 430.12(B) Terminal,TableCap,DXEERFAAAAAAAAAA,304,2.123142251,1.41661555494865
ARTICLE 545 Manufactured Buildings,Title,DXEERFAAAAAAAAAA,454,2.123142251,1.41661555494865
545.4 Wiring Methods.,Heading,DXEERFAAAAAAAAAA,454,2.123142251,1.41661555494865
545.2 Definitions.,Heading,DXEERFAAAAAAAAAA,454,2.123142251,1.41661555494865
Part III. Nonprofessional Projectors,Heading,DXEERFAAAAAAAAAA,454,2.123142251,1.41661555494865
ARTICLE 326 Integrated Gas Spacer Cable: Type IGS,Title,DXEERFAAAAAAAAAA,189,2.123142251,1.41661555494865
Table 326.24 Minimum Radii of Bends Conduit Size,TableCap,DXEERFAAAAAAAAAA,189,2.123142251,1.41661555494865
Part III. Construction Specifications,Heading,DXEERFAAAAAAAAAA,189,2.123142251,1.41661555494865
